Date,Week,Month,Country,Region,DC_ID,DC_Name,DC_Manager,Team_Leader,Team,Shift,Employee_ID,Employee_Name,Role,SelectionRate_Cases,PickRate,ReplenishmentRate,IdleSelectionTime_pct,OnTaskTime_pct,Overtime_pct,LaborHours,LaborCost_EUR,OrdersProcessed,UnitsProcessed,ForecastVolume,ActualVolume,CapacityUtilization_pct,EquipmentDowntime_Min,InventoryAccuracy_pct,PickingErrorRate_pct,OnTimeShipment_pct,Absenteeism_pct,SafetyIncidents,Anomaly_Scenario
2025-09-07,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Night,EMP0155,Employee_0155,Replenisher,181.6,126.8,122.9,4.4,90.2,6.3,9.49,250.17,183,615,867,842,64.8,4.5,97.7,1.91,97.3,4.5,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Evening,EMP0212,Employee_0212,Picker,154.6,135.6,122.3,4.8,87.0,8.4,9.59,326.45,275,1394,840,793,88.1,25.1,97.3,1.83,94.8,6.1,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Night,EMP0104,Employee_0104,Replenisher,159.8,117.1,121.6,6.7,90.3,5.3,8.5,271.56,177,831,826,750,96.2,4.4,97.0,2.69,97.0,3.7,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Morning,EMP0052,Employee_0052,Picker,198.0,155.2,131.1,8.4,92.0,8.1,7.85,275.92,325,1834,1002,1035,86.2,20.6,98.7,1.98,95.4,4.0,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Evening,EMP0164,Employee_0164,Picker,146.3,154.2,148.0,6.4,85.8,17.3,10.4,413.43,263,1384,1046,1400,105,9.9,99.8,2.2,96.1,4.2,0,High overtime in Q3
2025-09-07,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Morning,EMP0296,Employee_0296,Replenisher,197.8,158.1,135.9,7.5,93.8,10.5,8.58,311.4,251,1064,1011,1336,105,39.2,99.1,1.07,86.2,2.3,0,On-time shipment risk
2025-09-07,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_A,Team_A,Night,EMP0293,Employee_0293,Picker,183.9,167.5,130.0,7.3,82.8,10.3,8.18,271.86,297,1161,1167,1496,105,11.2,96.7,0.79,89.3,2.8,0,On-time shipment risk
2025-09-07,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_D,Team_D,Night,EMP0159,Employee_0159,Replenisher,129.2,140.1,140.1,11.2,87.6,5.0,9.56,251.42,251,1065,949,1017,78.2,22.3,96.7,2.9,96.1,3.1,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Evening,EMP0266,Employee_0266,Replenisher,185.8,155.8,135.1,3.3,94.2,5.8,8.36,302.97,296,949,1083,1008,100.8,16.9,97.1,1.1,98.3,5.1,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_A,Team_A,Evening,EMP0001,Employee_0001,Picker,186.0,136.9,170.1,5.7,87.6,10.1,8.81,252.04,197,1012,1061,946,105,9.5,97.2,1.76,93.9,2.7,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Morning,EMP0115,Employee_0115,Replenisher,201.2,151.4,125.3,7.6,91.0,2.4,8.21,258.13,332,1414,690,789,101.2,7.2,98.8,1.25,95.9,4.1,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Evening,EMP0038,Employee_0038,Warehouse Associate,167.6,170.3,141.3,2.5,89.2,5.5,8.33,244.98,333,1490,891,842,70.2,10.4,97.3,0.87,96.6,2.0,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_C,Team_C,Morning,EMP0275,Employee_0275,Replenisher,213.2,163.5,136.6,6.0,88.6,3.0,7.77,205.49,309,1580,995,1171,105,31.4,99.5,1.79,97.2,4.6,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_D,Team_D,Evening,EMP0091,Employee_0091,Packer,137.4,113.3,100.2,11.4,87.0,6.8,9.63,367.13,182,888,1018,973,102.4,4.5,97.9,3.08,95.1,2.7,0,Sustained PickRate decline
2025-09-07,WK36,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Morning,EMP0257,Employee_0257,Packer,170.0,155.4,159.0,5.2,93.3,5.0,9.15,326.37,219,799,586,625,62.5,21.5,98.5,1.68,96.4,3.1,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Night,EMP0016,Employee_0016,Replenisher,157.2,159.6,107.8,4.6,91.9,6.1,8.78,248.03,269,956,795,738,86.8,6.1,98.5,0.26,94.8,1.5,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Night,EMP0308,Employee_0308,Packer,174.8,114.1,102.8,8.5,84.9,11.1,9.07,314.87,175,953,988,1204,104.7,13.7,99.1,1.11,87.6,3.3,0,On-time shipment risk
2025-09-07,WK36,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_B,Team_B,Night,EMP0361,Employee_0361,Picker,157.2,155.0,138.1,9.4,86.2,2.6,7.56,250.34,255,804,811,809,77.0,15.7,96.6,2.54,96.4,4.5,0,None
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_A,Team_A,Morning,EMP0034,Employee_0034,Packer,172.8,157.8,155.2,7.4,90.9,5.7,9.01,280.14,296,889,1148,1353,105,0,95.6,1.73,95.1,6.0,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Evening,EMP0205,Employee_0205,Warehouse Associate,155.0,153.4,123.4,4.7,89.3,9.1,9.48,281.73,320,1686,1002,1090,105,21.2,99.4,2.37,95.5,5.1,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Night,EMP0191,Employee_0191,Picker,139.0,113.5,93.2,7.7,86.6,14.7,10.81,431.98,173,663,987,1247,99.8,0,97.1,1.72,98.0,3.7,0,High overtime in Q3
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_D,Team_D,Evening,EMP0186,Employee_0186,Picker,172.7,114.0,119.1,7.1,86.2,19.2,11.35,361.69,239,1163,1563,1537,105,13.5,98.1,3.1,97.8,0.4,3,Safety incident event
2025-09-07,WK36,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_D,Team_D,Evening,EMP0221,Employee_0221,Replenisher,147.2,124.0,116.8,5.6,86.3,6.9,8.65,332.32,214,1162,952,885,98.3,3.7,97.2,3.06,96.0,1.4,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Evening,EMP0176,Employee_0176,Packer,151.5,159.8,163.1,4.1,87.5,13.4,10.16,331.82,299,1707,741,887,71.0,14.3,99.0,2.7,96.4,3.1,0,High overtime in Q3
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Evening,EMP0061,Employee_0061,Picker,143.9,141.3,123.3,6.0,89.4,7.9,8.28,268.02,223,895,1064,948,79.0,26.0,96.2,1.53,97.6,1.8,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Night,EMP0228,Employee_0228,Packer,141.8,133.9,110.1,5.1,81.1,6.1,8.66,237.23,191,871,872,973,88.5,23.3,97.7,3.86,96.7,3.2,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Night,EMP0313,Employee_0313,Warehouse Associate,147.2,146.4,110.0,10.7,87.3,13.5,7.92,230.43,205,847,1122,1461,105,2.5,96.8,1.51,91.3,4.1,0,On-time shipment risk
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Morning,EMP0179,Employee_0179,Packer,156.7,152.1,114.3,6.5,84.5,14.9,10.32,405.0,310,1311,882,1186,94.9,0,95.7,1.69,96.0,3.3,0,High overtime in Q3
2025-09-07,WK36,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_B,Team_B,Night,EMP0137,Employee_0137,Replenisher,151.8,127.5,118.6,8.2,88.5,8.7,8.89,317.51,222,1060,1176,1338,102.9,36.1,98.1,1.68,97.3,1.6,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Morning,EMP0178,Employee_0178,Warehouse Associate,160.2,138.8,156.4,4.9,84.6,17.0,10.98,347.39,198,887,1022,1276,102.1,10.3,98.3,0.88,97.8,2.1,0,High overtime in Q3
2025-09-07,WK36,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_B,Team_B,Evening,EMP0368,Employee_0368,Packer,160.2,106.3,142.2,4.5,91.2,2.8,7.19,189.54,231,771,1076,1062,101.1,32.9,98.1,2.98,98.1,3.1,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Night,EMP0174,Employee_0174,Warehouse Associate,145.3,124.9,116.7,5.0,84.9,16.3,12,435.01,186,924,1135,1496,105,4.5,97.6,1.49,97.5,2.2,0,High overtime in Q3
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Night,EMP0069,Employee_0069,Picker,139.2,102.2,116.1,9.5,84.0,7.4,8.75,336.78,202,641,1047,1100,105,34.8,98.3,2.48,98.1,3.8,0,Sustained PickRate decline
2025-09-07,WK36,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_A,Team_A,Night,EMP0005,Employee_0005,Warehouse Associate,189.3,159.3,135.5,6.8,88.6,7.9,8.57,313.24,232,922,1014,950,105,10.0,97.8,0.69,98.7,3.4,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Night,EMP0245,Employee_0245,Picker,141.0,142.4,121.8,9.4,85.4,7.9,8.39,298.2,302,1461,1082,1215,105,8.1,98.0,1.66,97.4,3.5,0,None
2025-09-07,WK36,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Evening,EMP0306,Employee_0306,Picker,146.8,138.1,135.2,5.1,84.6,6.1,8.41,241.21,206,975,1145,1484,105,33.9,98.4,0.2,89.5,5.1,0,On-time shipment risk
2025-09-08,WK37,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_B,Team_B,Evening,EMP0236,Employee_0236,Packer,133.7,152.0,121.7,7.8,86.9,10.2,8.56,291.67,267,869,639,739,67.2,29.2,97.5,3.06,97.6,3.5,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Night,EMP0311,Employee_0311,Replenisher,186.7,132.0,134.0,3.6,90.8,15.2,9.13,269.2,260,1314,823,1055,91.7,25.6,97.7,1.47,89.0,2.2,0,On-time shipment risk
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Evening,EMP0044,Employee_0044,Packer,174.0,157.4,154.4,6.4,88.9,6.6,8.0,228.72,234,1070,956,961,80.1,8.4,96.4,1.59,99.9,5.1,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Morning,EMP0268,Employee_0268,Replenisher,173.3,140.5,133.0,5.1,85.3,5.5,7.85,234.47,250,785,922,1023,102.3,11.8,98.4,1.18,94.1,3.5,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_A,Team_A,Morning,EMP0357,Employee_0357,Picker,185.0,157.5,162.0,5.1,93.8,2.4,8.04,220.51,299,1295,893,1068,101.7,31.0,97.6,0.2,94.6,3.4,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Evening,EMP0014,Employee_0014,Warehouse Associate,182.4,163.2,150.6,3.7,92.3,5.2,7.51,222.11,314,1642,940,1107,105,14.4,97.6,2.98,99.0,2.3,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Night,EMP0375,Employee_0375,Packer,151.6,146.9,115.8,9.7,77.8,10.4,9.46,303.89,312,1438,1164,1172,105,14.9,100,0.7,98.1,3.9,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_B,Team_B,Night,EMP0046,Employee_0046,Warehouse Associate,168.4,123.7,133.1,11.8,85.5,11.0,7.94,211.83,238,1194,942,989,82.4,19.6,97.9,1.09,99.1,0.9,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Morning,EMP0103,Employee_0103,Packer,179.1,160.1,145.0,7.0,91.5,6.4,8.02,275.72,275,1557,966,1100,105,0,97.3,1.86,95.2,2.7,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_D,Team_D,Evening,EMP0063,Employee_0063,Picker,166.3,138.6,121.5,5.3,91.0,2.4,8.44,307.81,288,1254,722,683,56.9,8.4,97.7,2.01,95.0,1.1,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_B,Team_B,Night,EMP0207,Employee_0207,Replenisher,154.7,123.5,122.1,5.8,89.3,4.7,8.04,273.16,269,1134,1016,1128,105,25.7,98.0,0.22,96.0,5.7,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_B,Team_B,Morning,EMP0170,Employee_0170,Warehouse Associate,207.8,149.3,140.0,6.0,89.5,13.1,11.37,362.46,240,950,810,970,77.6,19.8,97.7,0.65,98.7,3.7,0,High overtime in Q3
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_B,Team_B,Night,EMP0010,Employee_0010,Warehouse Associate,142.0,131.9,121.7,8.0,83.2,10.4,8.12,304.77,239,941,1205,1373,105,3.7,99.8,1.71,99.0,4.5,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_A,Team_A,Evening,EMP0065,Employee_0065,Picker,137.9,121.6,148.5,7.4,85.6,7.3,8.61,231.56,242,1061,1346,1506,105,5.2,98.0,0.86,97.2,2.1,0,Sustained PickRate decline
2025-09-08,WK37,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Night,EMP0306,Employee_0306,Picker,153.2,132.3,89.5,5.2,87.5,9.9,9.25,259.78,195,928,1082,1264,105,23.4,98.0,2.01,89.2,3.4,0,On-time shipment risk
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_C,Team_C,Night,EMP0022,Employee_0022,Picker,170.1,138.3,151.3,8.7,87.1,5.9,8.04,215.1,280,1241,990,1046,105,34.8,98.7,0.46,99.1,1.3,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Evening,EMP0133,Employee_0133,Packer,181.7,176.5,147.0,9.4,90.9,7.0,8.82,280.37,298,919,781,895,68.8,16.1,98.0,3.35,96.7,2.2,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_A,Team_A,Evening,EMP0359,Employee_0359,Replenisher,189.9,168.0,140.6,3.5,90.3,6.2,8.17,260.81,294,1071,955,1051,100.1,33.9,97.5,1.12,97.1,3.4,3,Safety incident event
2025-09-08,WK37,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_D,Team_D,Morning,EMP0352,Employee_0352,Packer,172.1,137.6,135.8,4.9,92.2,7.3,7.46,215.39,208,1146,1093,1065,105,8.4,98.7,2.64,97.5,4.2,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Evening,EMP0310,Employee_0310,Replenisher,191.5,143.1,122.2,7.9,92.7,12.5,9.02,357.26,252,1005,778,1042,90.6,35.6,99.6,0.7,91.3,3.5,0,On-time shipment risk
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC001,Amsterdam DC,Manager_Amsterdam,TL_DC001_D,Team_D,Evening,EMP0029,Employee_0029,Packer,188.0,149.6,155.9,7.9,86.7,9.4,9.49,317.59,228,1074,1090,1256,105,27.6,95.8,0.97,95.3,2.4,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_C,Team_C,Evening,EMP0082,Employee_0082,Warehouse Associate,156.9,110.3,132.5,9.9,85.9,7.6,8.9,343.63,234,1059,1181,1303,105,26.9,95.4,0.52,95.3,3.2,0,Sustained PickRate decline
2025-09-08,WK37,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Evening,EMP0214,Employee_0214,Packer,166.0,157.6,119.9,5.6,95.6,7.2,8.3,294.94,286,1252,870,815,90.6,8.8,96.8,1.11,99.8,2.2,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_B,Team_B,Night,EMP0240,Employee_0240,Picker,146.2,129.0,123.5,7.8,87.2,8.3,8.2,253.4,208,1095,948,921,83.7,0,97.0,1.74,96.2,1.2,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_A,Team_A,Night,EMP0132,Employee_0132,Picker,161.1,148.0,144.5,8.9,90.2,7.2,9.06,339.01,297,996,1015,1173,90.2,8.4,96.4,0.64,97.3,3.0,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Night,EMP0211,Employee_0211,Replenisher,177.7,149.0,114.4,9.1,85.8,7.3,7.33,190.33,290,1298,898,1068,105,33.5,98.6,1.75,93.6,1.5,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_A,Team_A,Morning,EMP0225,Employee_0225,Picker,165.8,145.3,144.7,4.6,89.8,7.0,7.76,232.77,300,964,986,1051,95.5,14.0,97.2,1.97,95.7,4.1,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_A,Team_A,Night,EMP0257,Employee_0257,Packer,160.3,161.7,135.0,10.4,89.0,7.6,7.46,266.78,323,1325,849,877,87.7,5.9,97.3,0.96,99.6,1.3,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_D,Team_D,Morning,EMP0380,Employee_0380,Picker,152.2,127.8,106.0,5.6,89.0,2.7,8.36,267.02,226,840,981,1075,102.4,20.5,97.8,2.07,98.8,2.4,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC009,Cologne DC,Manager_Cologne,TL_DC009_B,Team_B,Evening,EMP0271,Employee_0271,Replenisher,173.6,155.8,167.3,3.7,92.4,4.9,8.53,276.68,328,1801,1183,1066,105,11.3,97.1,2.92,95.8,2.3,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Morning,EMP0309,Employee_0309,Packer,175.2,154.6,161.6,8.4,90.6,6.5,8.86,278.93,289,1172,587,680,59.1,5.4,99.5,3.47,87.6,2.9,0,On-time shipment risk
2025-09-08,WK37,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_C,Team_C,Evening,EMP0248,Employee_0248,Replenisher,179.1,131.0,161.2,4.5,88.9,5.8,7.43,215.13,218,1051,604,716,65.1,10.8,97.7,1.89,98.9,2.8,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC002,Rotterdam DC,Manager_Rotterdam,TL_DC002_C,Team_C,Night,EMP0050,Employee_0050,Picker,182.8,166.9,120.0,7.4,86.5,7.0,8.29,240.4,331,1082,1016,1168,97.3,6.2,97.7,2.91,97.1,2.9,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_D,Team_D,Morning,EMP0250,Employee_0250,Warehouse Associate,180.2,130.7,138.1,7.2,94.3,6.3,8.78,313.89,268,1509,1072,1078,98.0,39.8,97.8,1.39,97.8,2.5,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC005,Muelheim DC,Manager_Muelheim,TL_DC005_C,Team_C,Evening,EMP0146,Employee_0146,Replenisher,177.0,145.2,158.4,5.7,89.5,4.5,8.85,332.63,256,1003,773,741,57.0,9.3,97.6,1.65,97.7,2.4,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_A,Team_A,Morning,EMP0326,Employee_0326,Replenisher,193.8,183.2,128.7,5.8,88.0,2.8,8.0,218.88,330,1537,837,779,102.5,15.4,96.0,2.77,96.3,2.8,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC011,Brussels DC,Manager_Brussels,TL_DC011_B,Team_B,Evening,EMP0331,Employee_0331,Warehouse Associate,181.3,142.5,121.7,6.7,85.6,6.1,8.03,257.59,213,1062,1033,1207,105,18.1,96.1,2.55,96.9,2.4,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_C,Team_C,Night,EMP0118,Employee_0118,Warehouse Associate,152.4,132.9,133.4,9.0,89.2,6.7,9.54,250.9,188,717,701,678,86.9,21.6,97.3,1.3,98.5,4.3,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_C,Team_C,Morning,EMP0312,Employee_0312,Warehouse Associate,166.2,152.9,130.4,3.2,93.9,7.5,8.34,270.9,302,1102,937,1199,104.3,6.7,98.6,1.96,88.9,3.4,0,On-time shipment risk
2025-09-08,WK37,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_C,Team_C,Evening,EMP0376,Employee_0376,Warehouse Associate,170.7,131.2,137.4,6.0,91.6,6.5,8.12,247.18,267,1122,860,782,74.5,17.9,97.6,2.39,96.1,0,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_D,Team_D,Evening,EMP0127,Employee_0127,Replenisher,186.6,152.2,136.4,1.7,90.6,7.5,9.09,257.1,302,1464,1088,1139,105,12.3,97.0,2.03,97.9,1.9,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC004,Eindhoven DC,Manager_Eindhoven,TL_DC004_A,Team_A,Morning,EMP0099,Employee_0099,Packer,178.4,184.1,173.0,3.3,92.1,3.7,7.37,203.08,274,1448,1026,1062,105,19.7,98.3,0.89,97.8,3.8,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_B,Team_B,Morning,EMP0364,Employee_0364,Picker,188.1,156.5,141.3,8.0,96.2,7.2,7.93,240.73,221,1008,849,840,80.0,9.4,95.5,0.2,94.6,2.5,0,None
2025-09-08,WK37,2025-09,Belgium,Benelux,DC012,Antwerp DC,Manager_Antwerp,TL_DC012_A,Team_A,Morning,EMP0356,Employee_0356,Replenisher,168.3,174.9,134.2,6.6,90.3,5.0,7.93,277.08,375,1399,938,1096,104.4,4.5,96.5,2.97,96.4,1.4,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Morning,EMP0177,Employee_0177,Picker,186.3,147.1,113.4,5.2,90.4,12.4,11.18,310.89,208,673,1202,1620,105,22.1,98.8,1.79,96.9,2.8,0,High overtime in Q3
2025-09-08,WK37,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_A,Team_A,Night,EMP0193,Employee_0193,Warehouse Associate,183.8,113.0,112.6,6.5,90.7,10.0,8.81,341.12,201,754,1189,1200,105,26.3,97.7,2.57,98.8,4.8,0,None
2025-09-08,WK37,2025-09,Netherlands,Benelux,DC003,Utrecht DC,Manager_Utrecht,TL_DC003_B,Team_B,Night,EMP0078,Employee_0078,Warehouse Associate,116.8,118.9,112.1,13.8,85.0,6.6,9.15,257.5,237,906,1017,1210,105,19.1,98.1,2.1,98.9,0.1,0,Sustained PickRate decline
2025-09-08,WK37,2025-09,Germany,DACH,DC008,Munich DC,Manager_Munich,TL_DC008_B,Team_B,Night,EMP0235,Employee_0235,Replenisher,169.8,120.8,99.4,7.1,87.9,7.5,8.74,273.39,202,1115,1098,1082,98.4,22.8,97.6,2.35,99.1,6.7,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC007,Berlin DC,Manager_Berlin,TL_DC007_C,Team_C,Evening,EMP0212,Employee_0212,Picker,210.0,131.8,116.8,3.4,88.4,5.0,8.48,284.89,244,921,1092,1172,105,14.8,99.1,3.4,95.3,3.9,0,None
2025-09-08,WK37,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_C,Team_C,Morning,EMP0184,Employee_0184,Packer,204.2,147.4,145.5,6.8,82.7,14.3,11.5,455.95,282,1556,932,1190,95.2,11.0,98.4,2.23,96.3,2.6,0,High overtime in Q3
2025-09-08,WK37,2025-09,Germany,DACH,DC010,Frankfurt DC,Manager_Frankfurt,TL_DC010_D,Team_D,Evening,EMP0320,Employee_0320,Warehouse Associate,178.4,135.8,128.0,5.8,86.3,5.7,7.95,268.16,246,1270,1100,1337,105,3.4,97.9,0.95,90.9,4.6,0,On-time shipment risk
2025-09-08,WK37,2025-09,Germany,DACH,DC006,Hamburg DC,Manager_Hamburg,TL_DC006_A,Team_A,Night,EMP0163,Employee_0163,Replenisher,171.7,126.7,135.0,6.2,84.9,19.0,10.29,414.93,246,1146,860,1154,92.3,23.4,98.2,2.9,94.6,3.7,0,High overtime in Q3
